tof	yint	yerr
89.42841 	870	29.49576241
89.44538 	853	29.20616373
89.46236 	864	29.39387691
89.47933 	807	28.40774542
89.49631 	835	28.89636655
89.51328 	864	29.39387691
89.53025 	829	28.7923601
89.54723 	841	29
89.56420 	824	28.70540019
89.58118 	807	28.40774542
89.59815 	818	28.60069929
89.61513 	807	28.40774542
89.63210 	784	28
89.64908 	824	28.70540019
89.66605 	818	28.60069929
89.68303 	818	28.60069929
89.70000 	818	28.60069929
